City,State,Mean,Median,Stdev
Glen Burnie,MD,79881.75,71798.875,51632.5
Glen Carbon,IL,44584.0,37510.0,45467.0
Glen Cove,NY,92934.5,173039.0,62339.0
Glen Elder,KS,56235.0,42103.0,49655.0
Glen Ellen,CA,115139.0,87533.0,81249.0
Glen Ellyn,IL,125002.33333333333,122853.0,73104.66666666667
Glen Fork,WV,51483.0,48246.0,34193.0
Glen Head,NY,145974.0,300000.0,73942.0
Glen Mills,PA,119533.0,300000.0,70075.0
Glen Ridge,NJ,125910.0,300000.0,73139.0
Glen Rock,NJ,165661.0,300000.0,84293.0
Glen Rock,PA,80060.0,178829.5,55181.75
Glen Rose,TX,80334.0,69878.0,51343.0
Glen St Mary,FL,56425.5,43768.0,43234.5
Glenburn,ND,63878.0,67437.0,37616.0
Glencoe,AL,54703.0,171845.5,46582.0
Glencoe,IL,172218.5,188435.0,77935.0
Glencoe,MN,63246.0,54297.25,45802.75
Glendale,AZ,68602.5,92191.10714285714,43621.607142857145
Glendale,CA,78447.125,92637.6875,58996.25
Glendale,NY,71032.0,59753.0,54013.2
Glendale,WI,88161.0,77908.0,67064.0
Glendale Heights,IL,75298.0,70031.2,44133.0
Glendive,MT,68117.0,60574.0,53756.0
Glendora,CA,88983.125,132925.625,57491.75
Glendora,NJ,55767.0,49959.0,40938.0
Glenmora,LA,36799.0,27941.0,36572.0
Glenn Dale,MD,117633.0,119701.0,79975.0
Glenn Heights,TX,82311.0,70782.0,51990.0
Glennallen,AK,0.0,0.0,0.0
Glenns Ferry,ID,36529.0,28568.0,32050.0
Glennville,GA,55382.0,44445.0,44530.0
Glenolden,PA,75315.0,69082.66666666667,47601.0
Glenrock,WY,68068.0,56257.0,44300.0
Glens Falls,NY,55727.0,49091.5,47309.5
Glenshaw,PA,73012.5,62661.5,52650.0
Glenside,PA,82030.0,71839.0,49929.0
Glenview,IL,91600.5,69075.75,69071.25
Glenville,PA,88470.0,79511.0,55467.0
Glenwood,IA,64637.0,50724.0,53873.0
Glidden,WI,38361.0,28763.0,33272.0
Glide,OR,64582.0,59157.0,56457.0
Globe,AZ,113347.5,281745.75,50052.25
Gloucester,MA,62287.75,105025.25,48647.5
Gloucester,VA,61493.333333333336,138759.33333333334,42334.333333333336
Gloucester City,NJ,77073.0,54663.0,62768.0
Gloversville,NY,53253.666666666664,44996.666666666664,42213.666666666664
Gloverville,SC,32783.0,21016.0,30884.0
Gobles,MI,88191.0,80882.0,54556.0
Goddard,KS,88489.0,79581.5,53134.5
Godfrey,IL,90891.0,183435.0,57667.0
Godley,TX,76469.0,63409.0,55570.0
Goffstown,NH,88307.5,187227.5,57965.5
Golconda,IL,38163.0,26104.0,44566.0
Gold Bar,WA,81325.0,72539.0,57138.0
Gold Beach,OR,60299.0,300000.0,42341.0
Gold Hill,CO,149502.0,300000.0,41656.0
Gold River,CA,143292.0,300000.0,72358.0
Golden,CO,93989.375,107503.25,66169.375
Golden,IL,47782.0,46384.0,25696.0
Golden Meadow,LA,62445.0,54929.0,45300.0
Golden Valley,AZ,38024.0,25956.0,34749.0
Golden Valley,MN,115037.5,205019.5,67394.5
Goldendale,WA,69008.0,55272.0,50704.0
Goldfield,NV,44188.0,38864.0,34962.0
Goldsboro,NC,54314.0,42700.6,42395.0
Goldthwaite,TX,55214.0,45239.0,51326.0
Goleta,CA,64325.2,99190.0,44845.2
Goliad,TX,64795.0,55390.0,48938.0
Gonzales,LA,68358.33333333333,145628.0,52221.666666666664
Gonzales,TX,48897.0,38376.0,34748.0
Goochland,VA,76694.5,62625.5,60084.0
Gooding,ID,65373.0,37468.0,54926.0
Goodland,KS,73328.0,58237.0,51008.0
Goodman,MS,31300.5,20175.5,33085.0
Goodrich,TX,55257.5,49987.0,39125.5
Goodridge,MN,47780.0,47009.0,26660.0
Goodview,VA,81712.0,66665.0,57461.0
Goodyear,AZ,58673.333333333336,132428.0,37099.666666666664
Goose Creek,SC,62827.5,140739.5,35275.666666666664
Goose Lake,IA,93468.0,78622.0,58925.0
Gordo,AL,52298.0,29581.0,54192.0
Gordon,NE,58183.0,46174.0,47721.0
Gordonsville,VA,69097.0,59867.0,53275.0
Gorham,ME,70595.0,300000.0,31127.0
Gorham,NH,68583.0,300000.0,60334.0
Goshen,CT,89688.0,81355.0,67982.0
Goshen,IN,60647.333333333336,135387.66666666666,43941.666666666664
Goshen,NY,118828.0,123088.0,66705.0
Goshen,OH,86932.0,83584.0,49146.0
Gouverneur,NY,46189.0,35353.0,37074.666666666664
Gowanda,NY,74949.0,65316.0,50681.0
Gowrie,IA,62490.0,50014.0,40309.0
Graceville,FL,40247.5,28689.5,33729.5
Graceville,MN,76634.0,65177.0,55878.0
Grafton,ND,52017.0,42645.0,35075.0
Grafton,WI,87751.0,183643.5,50347.0
Grafton,WV,34963.0,22674.0,45289.0
Graham,MO,37711.0,30920.0,27014.0
Graham,NC,66717.5,57893.25,48168.0
Graham,TX,66961.5,46458.0,58975.5
Graham,WA,64972.0,55663.0,48539.0
Grambling,LA,39374.0,31036.0,27926.0
Gramercy,LA,49261.0,39518.0,42301.0
Grampian,PA,54315.0,43153.0,45096.0
Granada Hills,CA,95490.0,196103.66666666666,58136.0
Granbury,TX,65722.66666666667,52204.666666666664,52274.0
Granby,CO,75751.0,78168.0,43745.0
Granby,CT,129937.0,300000.0,75608.0
Granby,MA,81043.0,76168.0,55570.0
Granby,MO,45294.0,36869.0,39882.0
Grand Bay,AL,35313.0,25328.0,25644.0
Grand Blanc,MI,57134.5,104231.25,44558.25
Grand Chute,WI,85074.0,77830.0,51141.0
Grand Coulee,WA,46120.0,29646.0,49765.0
Grand Forks,ND,60990.57142857143,118544.57142857143,45466.57142857143
Grand Forks Af,ND,66687.0,300000.0,41561.0
Grand Haven,MI,78959.33333333333,63284.333333333336,56619.333333333336
Grand Island,NE,60752.833333333336,50381.5,45208.333333333336
Grand Island,NY,89553.0,75121.0,58016.0
Grand Junction,CO,63617.72727272727,95007.18181818182,48370.181818181816
Grand Junction,IA,52011.0,168711.5,39675.5
Grand Ledge,MI,69323.75,105947.75,37986.5
Grand Marais,MN,65198.0,57182.0,46734.0
Grand Prairie,TX,68954.42857142857,97715.85714285714,46673.92857142857
Grand Rapids,MI,62063.32352941176,81931.35294117648,41822.205882352944
Grand Rapids,MN,76989.66666666667,69720.66666666667,48333.333333333336
Grand Ridge,IL,64031.0,56067.0,44665.0
Grand Saline,TX,62652.0,49351.0,46283.0
Grand Terrace,CA,57997.333333333336,50956.0,38402.0
Grandfalls,TX,42910.0,36495.0,27172.0
Grandview,MO,49349.5,41627.0,37549.0
Grandview,TX,73549.0,62686.0,54003.0
Grandville,MI,57304.0,54404.0,39629.5
Granger,IA,76433.5,67052.0,52742.5
Granger,IN,106990.0,191476.5,69392.0
Granger,TX,62101.0,45305.0,53574.0
Grangeville,ID,32166.0,22036.0,27442.0
Granite Bay,CA,132808.0,126823.0,80827.5
Granite City,IL,62740.25,58774.75,38240.5
Granite Falls,NC,74078.5,170431.5,52424.5
Granite Falls,WA,70349.5,183815.5,42066.5
Granite Shoals,TX,88635.0,77717.0,57960.0
Graniteville,SC,60284.0,57306.0,42866.0
Grant,AL,55987.0,38909.0,44664.0
Grant,MI,52843.0,43710.0,39933.0
Grant City,MO,41072.0,52271.0,28644.0
Grant Park,IL,66868.0,300000.0,49273.0
Granton,WI,56508.0,45543.0,48292.0
Grants,NM,57528.0,48042.0,47022.0
Grants Pass,OR,51334.4,142284.6,44483.6
Grantsville,MD,51930.0,39725.0,42617.0
Grantsville,UT,60777.0,55922.0,43465.0
Grantsville,WV,38513.0,31817.0,32125.0
Grantville,GA,60912.0,47733.0,45926.0
Grantville,PA,55012.0,42438.0,34679.0
Granville,IL,57643.0,51757.0,37549.0
Granville,NY,48424.0,37284.0,41510.0
Grapeland,TX,37940.0,25559.0,36116.0
Grapevine,TX,77607.0,66852.33333333333,51702.666666666664
Grasonville,MD,114417.0,92376.0,77833.0
Grass Valley,CA,68782.25,114513.25,49473.5
Gravette,AR,63848.0,40361.0,54925.0
Gray,GA,57274.0,49668.0,44253.0
Gray,LA,86792.5,79286.0,61235.5
Gray,ME,85232.0,300000.0,54818.0
Gray,TN,56151.0,42394.5,45793.5
Gray Court,SC,51767.5,45082.5,39191.5
Grayling,MI,40939.0,33594.5,30723.5
Grayslake,IL,73831.5,188831.0,45330.5
Grayson,GA,98846.0,93863.0,59751.0
Grayson,KY,46394.0,36865.5,35137.5
Grayson,LA,51762.0,34847.0,55237.0
Graysville,AL,53387.5,44954.0,35213.0
Graysville,OH,46135.0,45247.0,34419.0
Grayville,IL,46211.0,34465.0,36880.0
Great Barrington,MA,55825.0,32115.0,57210.0
Great Bend,KS,39584.666666666664,125686.66666666667,26341.666666666668
Great Falls,MT,52175.88888888889,44438.555555555555,39090.88888888889
Great Falls,VA,192103.5,215673.5,72824.5
Great Lakes,IL,0.0,0.0,0.0
Great Meadows,NJ,85208.0,66801.5,60062.0
Great Mills,MD,88680.0,82174.0,52220.0
Great Neck,NY,127772.75,155765.0,78753.25
Greeley,CO,54588.8,114736.2,38067.8
Greeley,KS,40857.0,32865.0,31034.0
Green Bank,WV,47667.0,38220.0,41234.0
Green Bay,WI,67049.0,71378.52631578948,45871.31578947369
Green Brook,NJ,131339.0,300000.0,77204.0
Green Cove Springs,FL,82163.0,69487.0,57137.0
Green Isle,MN,58089.0,49876.0,42924.0
Green Lake,WI,58334.0,44518.0,46299.0
Green Lane,PA,95675.0,89837.0,52192.0
Green Mountain,IA,67690.0,63036.0,39679.0
Green Ridge,MO,52057.0,45882.0,42331.0
Green River,UT,49032.0,39301.0,39814.0
Green River,WY,105562.0,300000.0,47849.0
Green Springs,OH,49708.5,39401.0,33787.0
Green Valley,AZ,63174.142857142855,55530.0,41642.857142857145
Green Valley,IL,62918.0,56279.0,45503.0
Greenacres,FL,60321.333333333336,90843.16666666667,44453.666666666664
Greenbrier,AR,62748.5,52164.0,44380.0
Greenbrier,TN,61846.666666666664,48088.666666666664,44952.666666666664
Greencastle,IN,70025.0,300000.0,42612.0
Greencastle,PA,62842.0,60498.0,37141.0
Greendale,WI,95200.0,94762.0,58981.0
Greendell,NJ,88484.0,77167.0,57461.0
Greene,ME,73268.0,64401.0,53157.0
Greene,NY,72155.0,57383.0,56343.0
Greeneville,TN,37374.0,30781.2,28558.0
Greenfield,CA,48881.0,46011.0,26904.0
Greenfield,IL,56219.0,46707.0,43261.0
Greenfield,IN,68028.66666666667,145726.0,41075.333333333336
Greenfield,MA,61561.0,50154.0,44371.0
Greenfield,TN,48532.0,42083.0,33874.0
Greenfield,WI,55079.0,45974.0,40413.5
Greenfield Center,NY,71548.0,65751.0,54829.0
Greenlawn,NY,102766.0,86065.0,74841.0
Greenport,NY,100363.0,78079.0,81201.0
Greensboro,AL,40062.5,24623.0,48308.5
Greensboro,GA,83026.0,214846.5,45507.5
Greensboro,MD,56160.0,43608.5,43958.5
Greensboro,NC,53407.07407407407,60370.7037037037,37881.0
Greensburg,IN,60029.666666666664,129440.33333333333,44924.0
Greensburg,KS,54306.0,40559.0,49907.0
Greensburg,KY,38210.5,24926.0,38678.0
Greensburg,LA,66532.0,52038.0,47975.0
Greensburg,PA,60879.2,98843.2,51017.0
Greentown,IN,67625.0,300000.0,43772.0
Greenvale,NY,104489.0,92564.5,68361.0
Greenview,IL,66198.0,54923.0,47356.0
Greenville,AL,30564.0,21911.0,23037.0
Greenville,CA,32933.333333333336,25290.333333333332,29870.666666666668
Greenville,FL,55223.0,29579.0,56642.0
Greenville,GA,46526.0,41597.0,32355.0
Greenville,IL,64346.0,28301.0,69728.0
Greenville,IN,82258.0,69129.0,58654.0
Greenville,KY,42151.25,36492.5,34700.5
Greenville,ME,45737.0,31083.0,44387.0
Greenville,MI,50510.5,39565.0,44225.5
Greenville,MO,59886.0,53626.0,46163.0
Greenville,MS,40261.666666666664,31391.0,39823.333333333336
Greenville,NC,47692.22222222222,63737.555555555555,45328.666666666664
Greenville,NY,66160.0,49502.0,48029.0
Greenville,OH,47403.333333333336,35878.666666666664,41947.666666666664
Greenville,PA,37269.5,33996.0,26070.5
Greenville,SC,52054.78947368421,51901.42105263158,43823.31578947369
Greenville,TX,59176.0,45580.0,39183.333333333336
Greenville,VA,56464.0,52180.0,41843.0
Greenville,WI,92969.0,300000.0,58190.0
Greenwell Springs,LA,43016.0,35476.0,31411.0
Greenwich,CT,131658.57142857142,125726.0,82100.71428571429
Greenwich,NJ,80564.0,70491.0,53895.0
Greenwich,OH,56682.0,52583.0,41464.0
Greenwood,AR,57977.5,53233.0,42722.5
Greenwood,IN,84113.4,122618.6,54941.8
Greenwood,MS,31039.5,156044.0,27714.0
Greenwood,SC,51189.4,143705.2,39586.4
Greenwood Village,CO,96984.0,177353.5,64888.5
Greer,SC,74732.5,92169.5,48903.833333333336
Greers Ferry,AR,56439.0,52597.0,33290.0
Gregory,TX,34491.0,300000.0,23278.0
Grenada,MS,35092.0,28660.0,29171.0
Gresham,OR,57625.5,91960.66666666667,37191.666666666664
Gresham,SC,40302.0,23819.0,35579.0
Grethel,KY,28970.0,18382.0,27353.0
Gretna,LA,67605.0,54542.8,55976.0
Gretna,NE,91411.33333333333,230352.66666666666,48865.0
Gretna,VA,45797.0,39526.0,32008.5
Greybull,WY,57810.0,52100.0,44635.0
Greystone Park,NJ,100179.0,88561.0,70365.0
Gridley,CA,69574.0,179004.5,53867.5
Griffin,GA,48498.5,41016.75,36003.0
Griffith,IN,90632.0,300000.0,52865.0
Grimes,IA,79034.0,69413.0,74330.0
Grinnell,IA,60173.5,169611.5,39403.5
Griswold,CT,50119.0,43482.0,36518.0
Grizzly Flat,CA,80195.0,32216.0,83414.0
Groesbeck,TX,55117.0,41454.5,47427.5
Grosse Ile,MI,78148.0,59281.0,66950.0
Grosse Pointe Farms,MI,127188.25,120719.0,74995.5
Grosse Pointe Park,MI,98088.0,77873.0,84021.0
Grosse Pointe Woods,MI,100878.75,135481.75,65046.0
Groton,CT,94408.6,82175.2,64194.2
Groton,MA,116936.0,99801.0,81057.0
Grove,OK,53423.333333333336,43207.333333333336,45355.666666666664
Grove City,OH,60118.57142857143,55180.71428571428,38050.142857142855
Grove City,PA,57664.0,44507.75,42677.75
Grove Hill,AL,50714.0,38228.0,55570.0
Groveport,OH,69648.5,49656.0,59548.0
Grover,NC,49383.5,33723.0,45903.5
Grover Beach,CA,56701.0,300000.0,30561.0
Grover Hill,OH,64064.0,59195.0,39365.0
Groves,TX,72405.0,58285.0,60858.0
Groveton,TX,39519.0,36718.0,29186.0
Gruetli- Laager,TN,39017.0,28208.5,34277.0
Grundy Center,IA,64870.5,52999.5,50070.0
Guadalupe,CA,52410.0,42533.0,33551.0
Guanica,PR,21219.666666666668,12193.666666666666,26176.0
Guayama,PR,16858.5,9639.5,20025.25
Guayanilla,PR,21630.0,14632.5,22325.5
Guaynabo,PR,46241.2,35445.0,41224.0
Guerneville,CA,61728.0,42655.0,58596.0
Gueydan,LA,51486.0,38407.0,36740.0
Guffey,CO,53579.0,37069.0,43860.0
Guilderland,NY,104288.5,179137.0,65240.5
Guilford,CT,97220.33333333333,149891.33333333334,69348.66666666667
Guilford,ME,48706.0,37462.0,42213.0
Guin,AL,43975.5,27071.5,44908.5
Gulf Breeze,FL,66881.0,58344.0,48901.0
Gulf Shores,AL,65583.0,300000.0,59906.0
Gulfport,FL,46738.666666666664,34872.333333333336,41009.333333333336
Gulfport,MS,42748.3,33135.0,33837.3
Gunnison,CO,64691.666666666664,55386.333333333336,39070.333333333336
Guntersville,AL,49892.0,32972.5,45501.5
Guntown,MS,55703.5,41612.5,43573.5
Gurabo,PR,21931.666666666668,15170.333333333334,19781.333333333332
Gurnee,IL,129296.66666666667,221246.33333333334,58451.666666666664
Gustine,CA,46245.0,32622.0,39276.0
Gustine,TX,52795.0,39471.0,48418.0
Guthrie,KY,45272.0,34597.0,38162.0
Guthrie,OK,52749.0,50762.0,42076.5
Guthrie,TX,72402.0,58787.0,58234.0
Guttenberg,IA,49218.0,42541.0,36433.0
Guttenberg,NJ,56683.0,46404.0,41348.0
Guymon,OK,50838.0,35133.0,51074.0
Guys Mills,PA,55953.0,47884.0,41053.0
Guyton,GA,69717.0,66206.0,37882.0
Gwinn,MI,56413.5,44940.5,44637.5
Hacienda Heights,CA,103234.25,94906.5,65728.5
Hackensack,NJ,77505.0,63169.25,56634.75
Hackett,AR,72302.0,55632.0,62562.0
Hackettstown,NJ,79758.0,300000.0,59791.0
Haddon Heights,NJ,112693.0,300000.0,74686.0
Haddonfield,NJ,158768.0,243523.33333333334,77940.66666666667
Hadley,MA,81291.0,65805.0,63720.0
Hadley,PA,58717.0,46576.0,48552.0
Hagerhill,KY,36135.0,21793.0,39161.0
Hagerstown,IN,54834.5,46887.5,40847.0
Hagerstown,MD,54142.0,45145.5,38988.25
Hague,VA,40529.0,32531.0,31752.0
Hahira,GA,45104.0,37492.0,30581.5
Haiku,HI,95718.0,300000.0,65669.0
Haines,AK,101864.0,300000.0,35736.0
Haines City,FL,48449.333333333336,123057.66666666667,36251.0
Hainesport,NJ,130359.0,123393.0,72546.0
Hale,MI,42260.0,31532.0,36302.0
Haledon,NJ,68501.0,181984.0,52136.5
Hales Corners,WI,90644.0,58047.0,71351.0
Haleyville,AL,36736.0,20436.0,42108.0
Half Moon Bay,CA,111284.33333333333,154765.33333333334,73423.66666666667
Halifax,NC,53044.5,168069.5,29115.0
Halifax,PA,52246.0,47119.5,38301.0
Halifax,VA,78282.0,69308.0,66992.0
Hallandale Beach,FL,42638.0,31237.333333333332,39468.666666666664
Hallettsville,TX,75692.0,54134.0,63564.0
Hallock,MN,81214.0,67945.0,56873.0
Hallowell,ME,75652.0,59106.0,60893.0
Halls,TN,45461.0,32842.0,32613.0
Hallsboro,NC,40084.0,32354.0,37389.0
Hallsville,TX,75718.0,176866.5,58147.0
Halsey,OR,59901.0,50700.0,42522.5
Halstead,KS,60626.0,54893.0,43887.0
Haltom City,TX,69984.33333333333,214021.0,51520.333333333336
Ham Lake,MN,104597.0,89232.0,62675.0
Hamburg,AR,49607.0,38257.5,43537.5
Hamburg,NJ,95543.0,89353.0,55974.0
Hamburg,NY,79009.2,69968.4,52473.0
Hamburg,PA,76912.0,76323.0,44967.0
Hamden,CT,95057.2,137852.0,60491.6
Hamden,OH,44282.0,37619.0,29573.0
Hamersville,OH,75250.0,58379.0,58112.0
Hamilton,AL,50049.0,32935.0,57865.0
Hamilton,GA,53573.0,46397.0,53272.0
Hamilton,KS,49473.0,38406.0,38184.0
Hamilton,MO,41897.0,35580.0,35508.0
Hamilton,MS,55685.0,174180.0,37754.5
Hamilton,MT,49491.0,33606.666666666664,47061.666666666664
Hamilton,NC,39634.5,162827.0,34628.0
Hamilton,NJ,72409.28571428571,191421.7142857143,46447.857142857145
Hamilton,NY,69039.0,58222.0,49900.0
Hamilton,OH,64241.25,93117.41666666667,43479.416666666664
Hamilton,PA,0.0,0.0,0.0
Hamilton,TX,33599.0,300000.0,21892.0
Hamilton,VA,141791.0,133062.0,77784.0
Hamilton City,CA,47707.0,33487.0,37030.0
Hamlet,NC,43203.0,39450.0,28450.5
Hamlin,TX,56111.0,40122.5,53197.0
Hammond,IN,51206.0,74541.14285714286,40482.71428571428
Hammond,LA,47656.25,33589.25,45635.75
Hammond,NY,42022.0,35271.0,35731.0
Hammond,WI,82364.0,73287.0,51046.0
Hammonton,NJ,82032.0,300000.0,64433.0
Hampden,MA,110812.0,93246.0,68655.0
Hampshire,IL,71341.0,59111.0,51273.0
Hampstead,MD,75648.5,69262.5,52216.0
Hampstead,NC,66056.5,45687.0,54795.5
Hampton,AR,48723.0,38126.5,41772.5
Hampton,GA,65802.0,57044.5,46015.0
Hampton,IA,38893.0,32622.0,26725.0
Hampton,NE,66781.0,55814.5,45671.0
Hampton,NH,48077.0,150000.0,27402.5
Hampton,NJ,113227.0,92543.0,77576.0
Hampton,VA,53259.357142857145,57586.42857142857,39239.21428571428
Hamtramck,MI,32829.0,25679.333333333332,24764.666666666668
Hanahan,SC,60741.0,50940.0,51206.0
Hanalei,HI,0.0,0.0,0.0
Hancock,MN,54816.0,49970.0,38576.0
Hanford,CA,68252.33333333333,96865.83333333333,51836.666666666664
Hanksville,UT,58989.0,46599.0,47329.0
Hanna,OK,31908.0,21435.0,48380.0
Hanna City,IL,84961.0,72152.5,63582.0
Hannibal,MO,56971.333333333336,47510.0,42893.666666666664
Hanover,KS,43071.0,300000.0,27917.0
Hanover,MA,128679.0,121376.0,68487.0
Hanover,MD,108511.0,98963.0,48948.0
Hanover,NH,157407.0,300000.0,72264.0
Hanover,PA,57916.25,106273.75,47766.5
Hanover,VA,55408.0,49608.0,43373.0
Hanover Park,IL,73739.5,184198.5,43156.0
Hanover Township,PA,52517.0,42087.0,42779.0
Hanoverton,OH,52779.0,41228.0,38934.0
Hansen,ID,44428.0,35270.0,29940.0
Hanson,MA,95041.5,87815.5,62103.0
Hapeville,GA,45612.0,42625.0,35289.0
Happy Valley,OR,121885.0,300000.0,60302.0
Harahan,LA,68581.0,55930.0,47104.0
Harbor Beach,MI,43363.0,35685.0,37872.0
Harbor City,CA,68923.75,51341.0,55230.25
Harborcreek,PA,69570.0,60343.0,49599.0
Hardin,IL,53605.5,38811.5,47735.0
Hardin,MO,59728.0,54415.0,37948.0
Hardin,MT,59214.5,41918.5,54478.0
Hardy,AR,43294.0,32640.0,29578.0
Hardyville,KY,55646.5,46587.0,46671.0
Harker Heights,TX,93192.0,84145.0,49399.0
Harlan,IA,59218.0,112742.5,51318.75
Harlem,GA,57612.0,48496.0,39210.0
Harlem,MT,36812.0,24071.0,32922.0
Harleysville,PA,91761.0,192378.5,60981.5
Harlingen,TX,49666.77777777778,35816.11111111111,46331.666666666664
Harmony,FL,64635.0,41264.0,58720.0
Harmony,NC,45937.0,32988.0,43487.0
Harper,TX,63302.0,49463.0,48006.0
Harper Woods,MI,73394.5,171858.5,35151.5
Harpers Ferry,WV,87588.0,78571.0,59498.5
Harpswell,ME,83554.0,67564.0,68568.0
Harpursville,NY,58874.0,49631.5,44840.5
Harriman,TN,33921.0,17748.0,38426.0
Harrington,ME,51420.0,42878.0,43494.0
Harrington,WA,57217.0,40411.0,49643.0
Harrisburg,AR,41826.0,30291.5,35476.5
Harrisburg,IL,43034.5,33856.0,38683.5
Harrisburg,NC,94798.0,84225.0,54376.0
Harrisburg,PA,64496.21428571428,103124.71428571429,44437.07142857143
Harrisburg,SD,75145.0,70954.0,44490.5
Harrison,AR,57327.0,300000.0,39188.0
Harrison,MT,41334.0,30579.0,32051.0
Harrison,NE,51876.5,38307.5,46905.0
Harrison,NJ,68281.0,52812.0,58728.0
Harrison,NY,113607.0,101808.0,60418.0
Harrison,OH,72820.0,65267.0,48560.0
Harrison,TN,64974.5,177263.0,43818.0
Harrison,WY,62164.0,300000.0,39418.0
Harrison Township,MI,80649.0,71651.0,50765.0
Harrisonburg,LA,57747.0,29891.0,65461.0
Harrisonburg,VA,60739.2,97178.8,46698.0
Harrisonville,MO,56138.0,40081.5,52607.5
Harrisville,PA,68952.0,174035.0,53122.5
Harrisville,RI,84854.5,66860.0,63315.0
Harrodsburg,KY,54019.5,41181.5,48772.5
Harrogate,TN,43281.0,36043.0,36767.0
Harshaw,WI,65511.0,55509.0,46731.0
Hartford,AL,33989.5,21244.5,34210.5
Hartford,AR,39598.0,22084.0,42608.5
Hartford,CT,42389.73333333333,35360.13333333333,34694.2
Hartford,KY,37168.0,19353.0,44417.0
Hartford,MI,55535.0,53613.0,36259.0
Hartford,SD,69829.0,64459.5,41706.0
Hartford City,IN,45256.0,34507.0,38316.0
Hartland,MI,85260.0,78442.0,53218.0
Hartland,VT,68043.5,61748.0,43969.5
Hartland,WI,99297.0,153559.0,69015.0
Hartley,IA,46332.0,39776.0,35177.0
Harts,WV,47101.0,35798.0,36902.0
Hartsburg,IL,65585.5,54882.5,43442.0
Hartselle,AL,78301.0,57511.0,63529.0
Hartsfield,GA,47434.0,34268.0,37798.0
Hartshorne,OK,53756.0,38769.0,40337.0
Hartsville,SC,40219.666666666664,30390.0,35725.333333333336
Hartville,MO,24755.0,17140.0,23567.0
Hartville,OH,74078.0,300000.0,50270.0
Hartwell,GA,40275.5,25896.5,38131.0
Harvard,IL,66244.0,58211.5,40358.0
Harvard,MA,143484.0,300000.0,79075.0
Harvest,AL,80729.0,69225.0,55309.0
Harvey,IL,31978.5,21319.0,31688.25
Harvey,LA,43093.333333333336,30648.333333333332,33579.333333333336
Harvey,ND,45311.0,35054.0,34572.0
Harveys Lake,PA,70291.0,58676.0,56161.0
Harviell,MO,56951.0,49140.0,41698.0
Harwich,MA,62842.0,47832.666666666664,60867.0
Harwood,MD,113870.5,96133.5,85817.0
Hasbrouck Heights,NJ,74523.0,59333.0,59726.0
Haskell,NJ,88810.0,80856.0,55371.0
Haskell,TX,48349.0,37324.0,41331.0
Haslet,TX,88044.0,83036.0,53060.0
Hastings,IA,67155.0,58599.0,45468.0
Hastings,MI,62203.333333333336,54846.666666666664,41308.0
Hastings,MN,69496.33333333333,57288.0,51669.0
Hastings,NE,53186.25,165320.5,41180.75
Hastings On Hudson,NY,96713.0,68641.0,87770.0
Hatboro,PA,103725.0,76397.0,77655.0
Hatfield,MA,74502.0,64735.0,55069.0
Hatfield,PA,70342.0,300000.0,51540.0
Hatillo,PR,29125.5,19583.5,30595.0
Hattiesburg,MS,32907.142857142855,60982.142857142855,29163.85714285714
Haugen,WI,62008.0,50872.0,48275.0
Haughton,LA,63104.0,49545.0,48320.5
Hauppauge,NY,133645.5,216610.5,70744.0
Hauula,HI,99159.0,87147.0,67782.0
Havana,IL,85932.0,82549.0,56583.0
Havelock,NC,56609.5,55198.5,40815.5
Haverhill,MA,66538.8,55699.8,53404.8
Haverstraw,NY,58783.5,46603.5,48263.5
Havertown,PA,101262.5,94774.0,60842.5
Havre,MT,75339.0,159895.0,31909.0
Havre De Grace,MD,76992.66666666667,224698.66666666666,50928.0
Haw River,NC,41517.0,30092.0,34956.0
Hawaiian Gardens,CA,115804.0,96094.0,80111.0
Hawk Point,MO,61431.0,55203.0,42786.0
Hawkinsville,GA,54743.0,45688.0,44750.0
Hawley,PA,85549.0,300000.0,56509.0
Haworth,NJ,160653.0,300000.0,75899.0
Hawthorn,PA,45574.0,39798.0,33887.0
Hawthorne,CA,65463.0,86717.57142857143,44212.857142857145
Hawthorne,FL,45087.0,35617.0,36442.0
Hawthorne,NJ,100765.5,78436.0,75737.5
Hawthorne,NV,42980.5,38017.5,34204.5
Hayden,AL,58684.0,47284.0,39926.0
Hayden,ID,73573.0,65555.0,61552.0
Hayden,IN,66228.0,300000.0,41520.0
Hayesville,OH,67546.5,60614.5,45367.0
