City,Mean,Stdev,Median
Arapaho,46225.5,41183.0,174080.0
Arapahoe,51097.0,36238.666666666664,41130.0
Ararat,38022.0,27010.0,43495.0
Arbor Vitae,65643.0,61245.0,41430.0
Arcade,57819.0,38172.0,300000.0
Arcadia,63809.63636363636,42779.72727272727,97457.63636363637
Arcanum,45107.0,23315.0,46876.0
Arcata,40289.0,34802.0,28788.0
Archbald,67348.0,49717.0,59401.0
Archer,86873.0,66765.0,70501.0
Arden,85641.0,58367.0,69581.0
Ardmore,80773.66666666667,54509.555555555555,99509.22222222222
Ardsley,150582.33333333334,86022.66666666667,216070.66666666666
